"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.719121716E2,-1.794084368E0,-5.529840481E-1,3.554072160E-1
3.719222316E2,-1.119407775E0,-5.777104613E-1,-4.571879447E-1
3.719322916E2,-1.279416101E0,-7.248438026E-1,8.296555817E-2
3.719423526E2,-1.338997474E0,-4.103133018E-1,-1.293193603E-1
3.719524126E2,-1.543319800E0,-6.180400233E-1,6.482556564E-1
3.719624726E2,-1.411709062E0,-4.081904702E-1,1.573859954E-1
3.719725326E2,-1.225423642E0,-4.989702474E-1,8.130945128E-1
3.719825926E2,-1.625326123E0,-4.443280171E-1,-1.206619728E-1
3.719926536E2,-1.429933079E0,-4.138071594E-1,5.093714207E-1
3.720027136E2,-1.490857266E0,-4.034627040E-1,3.949794173E-1
3.720127736E2,-1.128479950E0,-5.083528358E-1,1.292100173E-1
3.720228336E2,-1.793453600E0,-7.220776311E-1,-3.732581806E-1
3.720328936E2,-1.097419540E0,-4.991209593E-1,-5.074541187E-1
3.720429546E2,-1.381237760E0,-7.271641240E-1,3.238117862E-1
3.720530146E2,-1.354624743E0,-5.147075897E-1,-4.630462700E-1
3.720630746E2,-1.529183864E0,-4.309278068E-1,8.009592015E-1
3.720731346E2,-1.520945137E0,-4.818240184E-1,-1.125507152E-1
3.720831946E2,-1.237609240E0,-4.808615667E-1,1.275727969E-1
3.720932556E2,-1.704626354E0,-4.828502047E-1,1.149205917E-1
3.721033156E2,-1.263013053E0,-4.711815012E-1,1.329218298E-1
3.721133756E2,-1.703034011E0,-5.513127677E-1,6.538467640E-1
3.721234356E2,-1.319820507E0,-4.495492883E-1,-5.297928214E-2
3.721334956E2,-1.424011750E0,-6.793594815E-1,1.110403794E-1
3.721435566E2,-1.298173091E0,-6.139332314E-1,-3.345905435E-1
3.721536166E2,-1.799596684E0,-5.853972110E-1,3.665753978E-1
3.721636766E2,-1.295377684E0,-2.730243328E-1,2.887969047E-1
3.721737366E2,-1.217489921E0,-5.941715428E-1,-1.064672720E-1
3.721837976E2,-1.603292791E0,-5.560611454E-1,-2.351487011E-1
3.721938576E2,-1.513501047E0,-4.360572767E-1,1.089412290E-1
3.722039176E2,-1.326474054E0,-5.528330438E-1,2.710628843E-1
3.722139776E2,-1.346803507E0,-2.823604359E-1,4.903065741E-2
3.722240376E2,-1.603160205E0,-7.360700181E-1,3.639014661E-2
3.722340986E2,-1.589452870E0,-6.090199623E-1,-8.656761843E-1
3.722441586E2,-1.159140775E0,-7.258349057E-1,5.444517910E-1
3.722542186E2,-1.376783205E0,-4.521282028E-1,-6.854942340E-1
3.722642786E2,-1.760286438E0,-4.114635953E-1,7.536552268E-1
3.722743386E2,-1.615287184E0,-4.847832942E-1,-1.888662350E-1
3.722843996E2,-1.031903170E0,-4.551349872E-1,3.416335148E-1
3.722944596E2,-1.669073967E0,-5.269705166E-1,9.874017656E-2
3.723045196E2,-1.584897597E0,-3.692214091E-1,7.683855325E-1
3.723145796E2,-1.711423596E0,-3.501176785E-1,6.033829540E-1
3.723246396E2,-1.122585152E0,-5.435261768E-1,-9.692870915E-2
3.723347006E2,-1.688424450E0,-6.174449229E-1,-3.027290654E-1
3.723447606E2,-1.681728804E0,-5.236460821E-1,-2.255551744E-1
3.723548206E2,-1.206988833E0,-6.555551742E-1,2.571348166E-1
3.723648804E2,-2.048639247E0,-3.574810772E-1,7.392050028E-3
3.723749404E2,-1.473496152E0,-3.875166160E-1,1.620052958E-1
3.723850014E2,-1.657163920E0,-6.511501743E-1,2.014675695E-1
3.723950614E2,-1.372769237E0,-3.670341119E-1,-3.517684937E-2
3.724051214E2,-2.220693275E0,-5.584245899E-1,4.171906507E-1
3.724151814E2,-1.345165994E0,-3.046253175E-1,9.059442043E-2
3.724252414E2,-1.491271980E0,-5.382306460E-1,9.651858544E-1
3.724353024E2,-1.727426402E0,-5.602500907E-1,-9.577844489E-1
3.724453624E2,-1.696943697E0,-6.421191497E-1,8.604587138E-2
3.724554224E2,-1.230047767E0,-6.251671945E-1,-1.693529069E-2
3.724654824E2,-1.807509575E0,-3.681999005E-1,-5.271498799E-2
3.724755424E2,-1.890313604E0,-5.706429318E-1,6.978692812E-1
3.724856034E2,-1.407038745E0,-3.926440394E-1,-1.746224177E-1
3.724956634E2,-1.275225109E0,-6.009763862E-1,5.437799460E-1
3.725057234E2,-2.149330493E0,-4.020817378E-1,-3.237837195E-2
3.725157834E2,-1.462121563E0,-4.701349957E-1,9.517758501E-1
3.725258434E2,-1.548732714E0,-4.038451119E-1,-6.255117416E-2
3.725359044E2,-1.439212903E0,-6.407969481E-1,1.153386676E-1
3.725459644E2,-1.789552483E0,-5.518033491E-1,-5.206314039E-1
3.725560244E2,-1.105849471E0,-6.071975313E-1,1.227622926E-1
3.725660844E2,-1.782134706E0,-6.393564865E-1,1.160514432E-1
3.725761444E2,-1.712890516E0,-2.493208900E-1,7.532470912E-1
3.725862054E2,-1.519219332E0,-4.951447065E-1,4.387253612E-1
3.725962654E2,-1.298091377E0,-5.087070309E-1,-3.986286646E-1
3.726063254E2,-1.692007039E0,-4.985654739E-1,1.055890203E-1
3.726163854E2,-1.694326045E0,-4.846242499E-1,3.585296291E-1
3.726264454E2,-1.458257869E0,-3.507405531E-1,7.006841308E-1
3.726365064E2,-1.551060198E0,-5.020485140E-1,3.363967484E-1
3.726465664E2,-1.505178851E0,-5.265886934E-1,-1.020795799E0
3.726566264E2,-1.552999427E0,-7.397178036E-1,1.300420761E-3
3.726666864E2,-1.319887604E0,-4.880134423E-1,1.341702104E-2
3.726767464E2,-1.647241633E0,-5.154629038E-1,2.843132597E-1
3.726868074E2,-1.874123248E0,-4.195475172E-1,-3.095393175E-1
3.726968674E2,-1.218207009E0,-5.554398787E-1,2.050355405E-1
3.727069274E2,-1.626389000E0,-5.151035924E-1,1.015561956E-1
3.727169874E2,-1.400763367E0,-4.638632722E-1,2.003121597E-1
3.727270484E2,-1.769304014E0,-4.536845854E-1,3.466176814E-1
3.727371084E2,-1.323598393E0,-4.764244071E-1,1.935422534E-1
3.727471684E2,-1.477466119E0,-7.183314662E-1,-3.238106167E-1
3.727572284E2,-1.443910264E0,-6.282508698E-1,-4.928009963E-1
3.727672884E2,-1.180659113E0,-6.033955255E-1,1.870044816E-1
3.727773494E2,-1.694947165E0,-4.700851482E-1,5.864114106E-2
3.727874094E2,-1.459490170E0,-5.699190465E-1,2.816059989E-1
3.727974694E2,-1.379332298E0,-5.090150329E-1,-1.038740319E-1
3.728075294E2,-1.178446308E0,-5.284315896E-1,3.047592187E-1
3.728175894E2,-1.587161492E0,-5.852989778E-1,-5.703958869E-2
3.728276504E2,-1.447713585E0,-4.439306988E-1,1.729729182E-1
3.728377104E2,-1.206899882E0,-6.767453375E-1,1.470025098E-1
3.728477704E2,-1.477075963E0,-6.421970639E-1,-4.018282610E-1
3.728578304E2,-1.257287752E0,-6.202783374E-1,-1.900286615E-2
3.728678904E2,-1.365506411E0,-8.208138607E-1,-5.027131963E-1
3.728779514E2,-1.052120064E0,-6.768890329E-1,1.615515518E-1
3.728880114E2,-1.856109000E0,-5.540144737E-1,5.939473021E-1
3.728980714E2,-1.050172137E0,-5.309986635E-1,1.918605942E-1
3.729081314E2,-1.158298703E0,-5.722500390E-1,3.973481244E-1
3.729181914E2,-1.087403991E0,-5.796486671E-1,-2.221591115E-2
3.729282524E2,-1.635695283E0,-6.532800226E-1,3.777634603E-1
3.729383124E2,-1.449491431E0,-4.489970188E-1,7.264662588E-1
3.729483724E2,-9.600655939E-1,-6.880137992E-1,2.982541913E-1
3.729584324E2,-1.501070744E0,-8.352165762E-1,-1.128278732E-2
3.729684924E2,-1.304904698E0,-5.704191296E-1,1.233715725E-1
3.729785534E2,-1.026521246E0,-7.627532020E-1,2.678983712E-1
3.729886134E2,-1.488933824E0,-6.486558983E-1,9.960088670E-2
3.729986734E2,-1.488607403E0,-6.330356464E-1,8.584753382E-1
3.730087334E2,-1.409880638E0,-5.169725087E-1,1.724039841E-1
3.730187934E2,-8.879916443E-1,-6.076287635E-1,3.270996755E-1
3.730288544E2,-1.685179538E0,-6.849521971E-1,-2.075194377E-1
3.730389144E2,-1.427709530E0,-4.122039990E-1,9.788607377E-1
3.730489744E2,-1.042257858E0,-6.968102042E-1,5.398605573E-1
3.730590344E2,-1.272204145E0,-7.081856699E-1,-2.352159441E-1
3.730690944E2,-1.654873127E0,-7.782160176E-1,-2.491276395E-1
3.730791554E2,-9.366480799E-1,-7.481953892E-1,6.765930176E-2
3.730892154E2,-1.076630276E0,-6.464995913E-1,1.329060423E-1
3.730992754E2,-1.856786254E0,-8.036395651E-1,6.494443953E-2
3.731093354E2,-1.346959628E0,-5.869550554E-1,-3.946285844E-2
3.731193964E2,-8.923583449E-1,-8.599959067E-1,2.754991668E-1
3.731294564E2,-1.341101595E0,-6.085825905E-1,-1.603786004E-1
3.731395164E2,-1.759014669E0,-7.202190936E-1,2.365713286E-1
3.731495764E2,-1.196910865E0,-8.493235686E-1,-1.179383397E-3
3.731596364E2,-9.701964797E-1,-9.262821360E-1,4.393884355E-1
3.731696974E2,-1.777445677E0,-7.970431750E-1,-6.562856376E-2
3.731797574E2,-1.281412925E0,-8.673388401E-1,-3.341268593E-1
3.731898174E2,-1.021381251E0,-1.097701449E0,2.416069508E-3
3.731998774E2,-1.223039148E0,-8.472011755E-1,1.795551288E-1
3.732099374E2,-1.958581893E0,-1.020793460E0,2.264275789E-1
3.732199984E2,-9.564991578E-1,-9.302057639E-1,-2.586644483E-1
3.732300584E2,-1.117317030E0,-9.915410095E-1,1.006954855E-1
3.732401184E2,-1.249962652E0,-1.094629760E0,-3.263927472E-1
3.732501784E2,-1.696726765E0,-1.023099456E0,1.138031888E-1
3.732602384E2,-1.088009981E0,-1.139616776E0,9.220766723E-2
3.732702994E2,-1.205192495E0,-1.117442526E0,-2.382506490E-2
3.732803594E2,-1.180013508E0,-1.245427552E0,6.501577556E-2
3.732904194E2,-1.354668743E0,-1.138571440E0,-3.639207619E-1
3.733004794E2,-1.017460035E0,-1.195529752E0,8.957057297E-2
3.733105394E2,-1.290369982E0,-1.268772853E0,5.434109867E-2
3.733206004E2,-1.130100286E0,-1.075045973E0,4.948194551E-1
3.733306604E2,-1.170263933E0,-1.192873801E0,-3.335368752E-2
3.733407204E2,-1.047104249E0,-1.235564615E0,-7.634709477E-2
3.733507804E2,-1.226676554E0,-1.215586287E0,2.882560372E-1
3.733608405E2,-1.212962495E0,-1.113394352E0,4.519611186E-1
3.733709015E2,-1.251843848E0,-1.148811669E0,1.862127686E-1
3.733809615E2,-1.119480500E0,-1.404406475E0,2.276905775E-3
3.733910215E2,-1.089645740E0,-1.216577244E0,-3.172693366E-1
3.734010815E2,-1.200284708E0,-1.296398900E0,1.045488006E-1
3.734111415E2,-9.658259784E-1,-1.206668990E0,5.482349396E-3
3.734212025E2,-1.433664626E0,-1.253827516E0,3.402138108E-1
3.734312625E2,-9.075577435E-1,-1.330160869E0,3.302367067E-1
3.734413225E2,-1.217679224E0,-1.177397683E0,1.247860140E-1
3.734513825E2,-1.008140670E0,-1.318153320E0,2.621634221E-1
3.734614425E2,-1.291857514E0,-1.154018614E0,-3.246374130E-3
3.734715035E2,-9.775858254E-1,-1.396208971E0,3.580659449E-1
3.734815635E2,-1.186816962E0,-1.355776644E0,1.800503880E-1
3.734916235E2,-1.053686679E0,-1.466165790E0,4.511594653E-2
3.735016835E2,-1.285102810E0,-1.314324563E0,-2.127293068E-1
3.735117445E2,-6.874682540E-1,-1.262744081E0,2.138104570E-1
3.735218045E2,-1.412514224E0,-1.143927928E0,-3.662929773E-2
3.735318645E2,-1.244764477E0,-1.165561456E0,8.720098883E-1
3.735419245E2,-1.215320531E0,-1.351346209E0,3.369633436E-1
3.735519845E2,-7.769304342E-1,-1.340722403E0,7.219223875E-1
3.735620455E2,-1.125084837E0,-1.369424484E0,1.917255235E-1
3.735721055E2,-1.261021345E0,-1.339166605E0,1.312606359E-1
3.735821655E2,-1.206980647E0,-1.307184820E0,3.571438390E-1
3.735922255E2,-9.373279649E-1,-1.382321687E0,2.624025732E-1
3.736022855E2,-9.772037099E-1,-1.431878010E0,2.894506234E-1
3.736123455E2,-1.415621727E0,-1.240320301E0,-7.010285318E-2
3.736224065E2,-6.854858286E-1,-1.324783039E0,2.237676805E-1
3.736324665E2,-1.294328547E0,-1.362476238E0,5.912762940E-1
3.736425265E2,-8.390696720E-1,-1.372158350E0,8.339240491E-1
3.736525865E2,-1.435525795E0,-1.428055977E0,6.067679071E-1
3.736626475E2,-9.686791272E-1,-1.664495305E0,5.193596345E-1
3.736727075E2,-5.882390309E-1,-1.542507914E0,4.171111286E-1
3.736827675E2,-1.515934512E0,-1.435242936E0,9.261866802E-1
3.736928275E2,-8.512467910E-1,-1.565665081E0,-3.280872703E-3
3.737028875E2,-1.269506532E0,-1.404678809E0,5.554977661E-1
3.737129485E2,-6.580528124E-1,-1.368232237E0,7.970298725E-1
3.737230085E2,-1.284142990E0,-1.646639224E0,-2.888805199E-1
3.737330685E2,-7.693908881E-1,-1.515936705E0,1.990918458E-2
3.737431285E2,-1.160954070E0,-1.483260271E0,9.806581718E-1
3.737531885E2,-8.876182996E-1,-1.731764597E0,7.924608582E-1
3.737632495E2,-1.527507614E0,-1.653923977E0,4.595724392E-1
3.737733095E2,-9.228189033E-1,-1.407556808E0,1.016146093E0
3.737833695E2,-6.186396553E-1,-1.797137638E0,-1.365897882E-1
3.737934295E2,-1.352601752E0,-1.516893309E0,3.988537824E-1
3.738034895E2,-1.202899144E0,-1.391630893E0,7.603415179E-1
3.738135505E2,-8.939545617E-1,-1.594337049E0,2.246851087E-2
3.738236105E2,-7.206067640E-1,-1.692836174E0,2.727392811E-1
3.738336705E2,-1.256903297E0,-1.650606852E0,8.507406414E-2
3.738437305E2,-7.654099575E-1,-1.445571750E0,7.656034273E-1
3.738537905E2,-6.281898395E-1,-1.558648861E0,4.938312757E-1
3.738638515E2,-1.004276903E0,-1.434352259E0,9.597298175E-1
3.738739115E2,-1.162621915E0,-1.713443078E0,1.199291997E0
3.738839715E2,-9.863680509E-1,-1.702983140E0,1.619257736E-1
3.738940315E2,-6.563393589E-1,-1.517132460E0,5.279293138E-1
3.739040915E2,-1.044694319E0,-1.545531217E0,3.772342873E-1
3.739141525E2,-8.602930914E-1,-1.569447499E0,2.983325440E-1
3.739242125E2,-1.090432775E0,-1.531636186E0,4.472950405E-1
3.739342725E2,-8.223252198E-1,-1.519512716E0,8.210297692E-1
3.739443325E2,-9.543579805E-1,-1.673608629E0,4.110943437E-2
3.739543925E2,-7.604656251E-1,-1.566551665E0,2.342441368E-1
3.739644535E2,-6.786870517E-1,-1.438367980E0,1.036649355E0
3.739745135E2,-9.331705946E-1,-1.505015129E0,6.826881552E-1
3.739845735E2,-8.948314248E-1,-1.566311345E0,7.480465776E-1
3.739946335E2,-8.147596537E-1,-1.690636013E0,8.304917336E-1
3.740046945E2,-6.616683651E-1,-1.658418294E0,4.604325646E-1
3.740147545E2,-9.164455113E-1,-1.515074094E0,4.431920493E-1
3.740248145E2,-9.634006264E-1,-1.334416765E0,7.707004452E-1
3.740348745E2,-8.658846375E-1,-1.468592384E0,6.551267195E-1
3.740449345E2,-6.364834571E-1,-1.487826800E0,4.555665118E-1
3.740549955E2,-8.912747828E-1,-1.463409412E0,6.237745339E-1
3.740650555E2,-9.396903131E-1,-1.430815132E0,2.347136682E-1
3.740751155E2,-7.173149277E-1,-1.321978714E0,5.663998997E-1
3.740851755E2,-6.594532936E-1,-1.184956963E0,7.083118236E-1
3.740952355E2,-8.700099944E-1,-1.252422283E0,9.915392554E-1
3.741052965E2,-9.275420648E-1,-1.420801337E0,8.857157618E-1
3.741153565E2,-6.077396413E-1,-1.295711706E0,4.151172280E-1
3.741254165E2,-6.777575637E-1,-1.344639745E0,6.620012909E-1
3.741354765E2,-1.012532660E0,-1.313075890E0,3.484092683E-1
3.741455365E2,-8.253846292E-1,-1.168872735E0,2.477243078E-1
3.741555975E2,-7.624601834E-1,-1.204228216E0,6.645038992E-1
3.741656575E2,-7.364456286E-1,-1.295685101E0,4.287330544E-1
3.741757175E2,-8.754533867E-1,-1.264050349E0,1.409787083E-1
3.741857775E2,-6.666178139E-1,-1.317077432E0,3.840334296E-1
3.741958375E2,-6.455484686E-1,-1.187609991E0,8.255373877E-1
3.742058985E2,-8.557878848E-1,-1.205889703E0,4.982184416E-1
3.742159585E2,-8.949193523E-1,-1.238170134E0,7.003625339E-1
3.742260185E2,-7.820853395E-1,-1.301618709E0,6.521896631E-1
3.742360785E2,-7.597120652E-1,-1.315790606E0,1.795077664E-1
3.742461395E2,-8.585124680E-1,-1.292427033E0,3.895578790E-1
3.742561995E2,-7.351028886E-1,-1.291620702E0,3.893935722E-1
3.742662595E2,-7.585383828E-1,-1.246096619E0,2.622862136E-1
3.742763195E2,-9.700561465E-1,-1.182598489E0,6.200095117E-1
3.742863795E2,-7.094371203E-1,-1.266180343E0,6.579737288E-1
3.742964405E2,-5.401513101E-1,-1.243124041E0,-2.616219699E-2
3.743065005E2,-1.062325063E0,-1.290625213E0,3.966388571E-1
3.743165605E2,-8.200859555E-1,-1.436202026E0,3.442735326E-1
3.743266205E2,-7.796592566E-1,-1.346305909E0,4.109072328E-1
3.743366805E2,-8.676807560E-1,-1.467520297E0,3.585495096E-1
3.743467415E2,-8.235826635E-1,-1.351203683E0,2.049419850E-1
3.743568015E2,-7.990324708E-1,-1.229565517E0,-6.649629056E-2
3.743668614E2,-5.533796123E-1,-9.778292888E-1,2.927700877E-3
3.743769214E2,-9.003127509E-1,-4.475572881E-1,-2.977525002E-1
3.743869814E2,-9.464947911E-1,-1.469042766E-1,1.196965975E-1
3.743970424E2,-8.380510870E-1,-1.960132867E-1,6.673836529E-2
3.744071024E2,-5.849864807E-1,-6.186453563E-1,8.310577440E-1
3.744171624E2,-8.084554781E-1,-1.180290593E0,-2.733941692E-1
3.744272224E2,-7.757861341E-1,-1.122882629E0,3.913506353E-1
3.744372824E2,-7.985467134E-1,-9.155564421E-1,9.195916057E-2
3.744473434E2,-6.968500384E-1,-6.001281014E-1,4.310386115E-1
3.744574034E2,-1.165462419E0,-5.103729026E-1,4.840909839E-1
3.744674634E2,-7.372038663E-1,-5.398615806E-1,7.423882270E-1
3.744775234E2,-6.501524931E-1,-8.379758772E-1,1.630379140E-2
3.744875834E2,-1.093918154E0,-9.240411906E-1,2.736233801E-1
3.744976444E2,-9.347764593E-1,-9.638000643E-1,-4.606290311E-1
3.745077044E2,-6.191382035E-1,-8.544894375E-1,2.734140497E-1
3.745177644E2,-4.704652903E-1,-6.526828757E-1,2.045046133E-1
3.745278244E2,-9.438131849E-1,-6.598411833E-1,-8.936825931E-2
3.745378844E2,-7.723038979E-1,-7.962994091E-1,4.780098796E-2
3.745479454E2,-4.045006213E-1,-8.132292911E-1,6.496174729E-1
3.745580054E2,-6.035830019E-1,-9.267911361E-1,-8.603242278E-2
3.745680654E2,-1.034451971E0,-8.348467398E-1,5.876235384E-1
3.745781254E2,-7.883502656E-1,-8.707129759E-1,1.800690991E-1
3.745881864E2,-5.348060048E-1,-8.259700817E-1,5.275065601E-1
3.745982464E2,-9.710621600E-1,-8.297403663E-1,-3.026384336E-1
3.746083064E2,-8.101417420E-1,-8.477160229E-1,3.284878045E-1
3.746183664E2,-8.497367475E-1,-7.862986238E-1,2.254943633E-1
3.746284264E2,-6.146825521E-1,-7.731268935E-1,2.271140420E-1
3.746384874E2,-1.046338191E0,-7.944549049E-1,3.593704587E-1
3.746485474E2,-5.936012931E-1,-8.162252583E-1,3.854274058E-1
3.746586074E2,-6.493317633E-1,-1.020513525E0,-4.690414202E-1
3.746686674E2,-7.134290875E-1,-1.173235488E0,1.741084474E-1
3.746787274E2,-8.133075707E-1,-1.210995053E0,2.393148422E-2
3.746887884E2,-4.064884919E-1,-1.295250361E0,5.187538630E-1
3.746988484E2,-1.064832569E0,-1.205076794E0,4.285892129E-1
3.747089084E2,-8.938526740E-1,-1.048341447E0,4.615944064E-1
3.747189684E2,-7.119017947E-1,-8.558022836E-1,-6.269384623E-3
3.747290284E2,-6.532134374E-1,-9.996752174E-1,3.446500933E-1
3.747390894E2,-1.441876602E0,-9.488887873E-1,2.657951277E-1
3.747491494E2,-6.618124259E-1,-1.042472012E0,7.547433937E-1
3.747592094E2,-7.225657274E-1,-1.072447325E0,4.457028437E-1
3.747692694E2,-7.839285281E-1,-1.297140619E0,2.462367761E-1
3.747793294E2,-1.439582447E0,-1.156462458E0,2.928765070E-1
3.747893904E2,-6.181937320E-1,-1.194044706E0,6.286113507E-1
3.747994504E2,-9.580212611E-1,-1.099624744E0,2.220415825E-1
3.748095104E2,-8.128205708E-1,-1.038736226E0,2.632638681E-1
3.748195704E2,-1.391427410E0,-1.000493535E0,2.673808926E-1
3.748296304E2,-8.486832985E-1,-1.132742204E0,8.813508153E-3
3.748396914E2,-1.152804147E0,-9.979891728E-1,-1.333632946E-2
3.748497514E2,-9.562875617E-1,-1.216568034E0,1.476036036E-1
3.748598114E2,-1.280815486E0,-1.072508866E0,1.904128236E-1
3.748698714E2,-8.290964417E-1,-1.320113891E0,-1.140721607E-1
3.748799314E2,-1.327350405E0,-1.179372872E0,3.513673747E-1
3.748899924E2,-1.001821803E0,-1.168178232E0,2.240354830E-1
3.749000524E2,-9.011228096E-1,-1.102235819E0,-1.497302359E-1
3.749101124E2,-1.017806264E0,-1.248044181E0,-2.143823147E-2
3.749201724E2,-1.155552046E0,-1.030101204E0,6.554377913E-1
3.749302334E2,-1.043373726E0,-1.182560043E0,7.193069279E-2
3.749402934E2,-9.191124994E-1,-1.156283825E0,1.090369479E0
3.749503534E2,-1.049371580E0,-1.287287330E0,2.183174908E-2
3.749604134E2,-1.323438033E0,-1.018911534E0,5.980906391E-1
3.749704734E2,-8.508420175E-1,-1.202913762E0,-1.331609809E-1
3.749805344E2,-1.329169620E0,-1.091611135E0,6.951930106E-1
3.749905944E2,-1.182104911E0,-1.183671891E0,-5.865400493E-2
3.750006544E2,-1.101308669E0,-1.182969787E0,7.680633509E-1
3.750107144E2,-1.059914841E0,-1.210363992E0,7.134187818E-2
3.750207744E2,-1.248811043E0,-1.153689124E0,3.811542606E-1
3.750308354E2,-9.682639018E-1,-1.018169522E0,-1.110468113E-1
3.750408954E2,-8.110061797E-1,-1.196196773E0,4.288973612E-1
3.750509554E2,-1.134551333E0,-1.199471214E0,1.548635066E-2
3.750610154E2,-1.280620335E0,-1.093401407E0,8.401682907E-1
3.750710754E2,-9.993051618E-1,-1.302284561E0,-6.326336503E-2
3.750811364E2,-9.961970012E-1,-1.247897854E0,-8.234224498E-2
3.750911964E2,-1.273686706E0,-1.090406609E0,-6.200387478E-2
3.751012564E2,-9.984559268E-1,-1.256899789E0,3.584483528E-1
3.751113164E2,-1.406605174E0,-1.118914124E0,1.279049188E-1
3.751213764E2,-1.009143979E0,-1.169843519E0,2.844606096E-1
3.751314374E2,-1.300250022E0,-1.090060308E0,7.017413074E-1
3.751414974E2,-1.055065087E0,-1.239149542E0,1.428416312E-2
3.751515574E2,-1.139186786E0,-1.160537090E0,3.544283921E-1
3.751616174E2,-1.027230075E0,-9.642131701E-1,2.989622891E-1
3.751716784E2,-9.922515193E-1,-8.271301693E-1,4.132086968E-1
3.751817384E2,-9.977052174E-1,-9.503381659E-1,1.593360418E-1
3.751917984E2,-1.172173780E0,-9.235883237E-1,6.494046342E-1
3.752018584E2,-9.166066752E-1,-1.327006735E0,-3.204502219E-1
3.752119184E2,-1.040034966E0,-1.137436349E0,-3.336830556E-2
3.752219794E2,-6.247899760E-1,-1.099799430E0,-1.987532920E-1
3.752320394E2,-8.221230523E-1,-9.809595957E-1,1.805637735E-1
3.752420994E2,-1.320700367E0,-1.071844477E0,-1.279090118E-1
3.752521594E2,-9.749751167E-1,-9.795185494E-1,4.292394233E-1
3.752622194E2,-1.042821237E0,-1.104487435E0,1.925523198E-1
3.752722804E2,-9.869725069E-1,-1.122825473E0,-4.934699178E-2
3.752823404E2,-1.148714605E0,-9.948566732E-1,1.947602284E-1
3.752924004E2,-1.031695009E0,-1.013272917E0,6.347912729E-2
3.753024604E2,-8.046295718E-1,-9.420311728E-1,3.481572533E-1
3.753125204E2,-1.412774718E0,-1.095721728E0,3.414902580E-1
3.753225814E2,-9.868761009E-1,-1.367836380E0,6.475908279E-2
3.753326414E2,-1.168125460E0,-1.252415998E0,3.379813439E-1
3.753427014E2,-8.684607746E-1,-1.010463330E0,4.781414419E-1
3.753527614E2,-8.498613663E-1,-9.992306828E-1,1.072496295E-1
3.753628216E2,-1.130279723E0,-8.913437068E-1,5.893642545E-2
3.753728826E2,-8.712415642E-1,-1.046371959E0,-2.161914432E-1
3.753829426E2,-7.743676727E-1,-1.110015393E0,-3.220570368E-1
3.753930026E2,-1.071115036E0,-1.189335943E0,-1.479865962E-1
3.754030626E2,-7.162614056E-1,-1.170692827E0,-4.404842037E-1
3.754131236E2,-7.977989276E-1,-1.144893157E0,-1.238832039E-1
3.754231836E2,-9.079400783E-1,-1.131668509E0,2.540615201E-2
3.754332436E2,-8.183290865E-1,-1.181021933E0,-8.242352128E-2
3.754433036E2,-1.176440786E0,-1.141942798E0,7.890267885E-1
3.754533636E2,-9.011940725E-1,-1.179191170E0,4.762802732E-1
3.754634246E2,-1.082260414E0,-1.054998502E0,1.003469914E-1
3.754734846E2,-1.156930820E0,-9.222936040E-1,3.481771338E-1
3.754835446E2,-8.356814298E-1,-9.955371429E-1,-1.912600851E-1
3.754936046E2,-1.239959820E0,-9.955600932E-1,3.953705961E-1
3.755036646E2,-8.407679227E-1,-1.069565232E0,2.043052232E-1
3.755137256E2,-4.625906257E-1,-9.479744290E-1,3.519579434E-1
3.755237856E2,-5.584934409E-1,-9.804659446E-1,-1.506412321E-1
3.755338456E2,-9.129278994E-1,-1.181544382E0,-1.075951999E-1
3.755439056E2,-5.475542871E-1,-1.081803308E0,1.044067132E-1
3.755539656E2,-1.089642670E0,-1.085780584E0,6.445169467E-1
3.755640266E2,-4.237169839E-1,-9.688662381E-1,4.342434704E-1
3.755740866E2,-1.022556249E0,-1.029053822E0,-1.590793490E-2
3.755841466E2,-1.049377208E0,-1.057013014E0,4.036601937E-1
3.755942066E2,-1.105216364E0,-1.063144697E0,-4.759791416E-1
3.756042666E2,-8.664740369E-1,-1.057204510E0,-5.257828009E-1
