,time (s),Signal (V)
1887,1961.0468163490004,0.010003261
1888,1961.3264503480023,0.010002817
1889,1961.6092519759986,0.010002864
1890,1961.889819146003,0.010002737
1891,1962.1694703110043,0.010003079
1892,1962.4493227010025,0.010003864
1893,1962.7296485910047,0.010003488
1894,1963.0113749509983,0.010001535
1895,1963.2913866050003,0.009998758
1896,1963.5716691019989,0.009995641
1897,1963.851617813998,0.009993138
1898,1964.133344173999,0.009991537
1899,1964.4137392050034,0.009989614
1900,1964.696016312002,0.009987604
1901,1964.976445674998,0.009986695
1902,1965.2554302220015,0.009986421
1903,1965.5354037290017,0.009986877
1904,1965.8160662660011,0.009988681
1905,1966.0963845260048,0.009990769
1906,1966.375730038002,0.00999233
1907,1966.6552381520014,0.009992691
1908,1966.934457303003,0.00999107
1909,1967.2133221629992,0.009988934
1910,1967.4921026230004,0.009988404
1911,1967.7746005060035,0.009988897
1912,1968.0544929509997,0.009988144
1913,1968.3344779020044,0.009986117
1914,1968.6156148919981,0.009984546
1915,1968.8971614840048,0.009983779
1916,1969.1784529690049,0.00998272
1917,1969.4589777,0.009980604
1918,1969.740294934003,0.009978257
1919,1970.0224537850008,0.009977082
1920,1970.3040876390005,0.009976988
1921,1970.5846858029981,0.009976089
1922,1970.8678426750048,0.009972786
1923,1971.1481299400039,0.009967664
1924,1971.4273056989987,0.009963594
1925,1971.7082076080042,0.009963407
1926,1971.990577221004,0.00996604
1927,1972.2719855309988,0.00996948
1928,1972.552931309001,0.009974197
1929,1972.8342943200041,0.009979389
1930,1973.1151413920015,0.009982036
1931,1973.3952384000004,0.009981502
1932,1973.6751623160017,0.00998012
1933,1973.9593486790036,0.009978395
1934,1974.2392897610043,0.009975706
1935,1974.519266606003,0.009973016
1936,1974.799127102,0.009971376
1937,1975.080651283999,0.009971802
1938,1975.3623447420032,0.009974266
1939,1975.6417236330017,0.009976323
1940,1975.9217214590026,0.009976038
1941,1976.2038240440015,0.009974569
1942,1976.4846053130022,0.009975116
1943,1976.7659978869997,0.009978614
1944,1977.055679322002,0.009982952
1945,1977.3395814899995,0.00998696
1946,1977.6201467520004,0.009990573
1947,1977.901394845001,0.009992566
1948,1978.1833548549985,0.009992285
1949,1978.465110779005,0.009990174
1950,1978.7448472980032,0.009986708
1951,1979.0258164410043,0.009983142
1952,1979.305971146001,0.009980161
1953,1979.586434842,0.009977846
1954,1979.8670544630004,0.009977105
1955,1980.148270607002,0.009977433
1956,1980.430190087005,0.009977456
1957,1980.7110691080015,0.009977036
1958,1980.9936070449985,0.009976371
1959,1981.2755055430025,0.009975882
1960,1981.5567998890037,0.009975785
1961,1981.8368029600024,0.00997537
1962,1982.1178188330014,0.009975169
1963,1982.3987507819984,0.009975896
1964,1982.680392743001,0.009975637
1965,1982.9604454049986,0.009972302
1966,1983.241156101998,0.009967643
1967,1983.5239629749994,0.009964708
1968,1983.8047223100002,0.009963275
1969,1984.0847201350043,0.009961457
1970,1984.3669304850046,0.00995898
1971,1984.6470441819984,0.009957826
1972,1984.927950383004,0.009959583
1973,1985.2102565770037,0.009962323
1974,1985.4909186369987,0.009963385
1975,1985.770944595999,0.009962742
1976,1986.0534963610044,0.009961706
1977,1986.3346061710035,0.009961684
1978,1986.6152381900029,0.009963024
1979,1986.8950481420034,0.009964087
1980,2067.2108345040033,0.009963998
1981,2067.49355793,0.009961971
1982,2067.7742757800006,0.009957003
1983,2068.0547928810047,0.009951126
1984,2068.3359341629985,0.009946184
1985,2068.6177334790045,0.009942337
1986,2068.8996505739997,0.009940162
1987,2069.1810092930027,0.009939367
1988,2069.4616513260044,0.009939641
1989,2069.7427392009995,0.00994154
1990,2070.027798176001,0.009943516
1991,2070.313442231003,0.009942658
1992,2070.6005258560035,0.009939151
1993,2070.8831644060047,0.009935594
1994,2071.1648650170027,0.009933657
1995,2071.4455871590035,0.009933863
1996,2071.7262310990045,0.009934515
1997,2072.0077304840015,0.009932993
1998,2072.2883124360014,0.009931675
1999,2072.569001198004,0.009934184
2000,2072.8500881200016,0.009939358
2001,2073.131490231004,0.009945233
2002,2073.411248684002,0.009948687
2003,2073.6910195360033,0.0099474
2004,2073.9711937910033,0.00994393
2005,2074.251562119003,0.009941122
2006,2074.532262326,0.009938885
2007,2074.8149232869982,0.009935768
2008,2075.097035407998,0.009932189
2009,2075.379243850999,0.009929175
2010,2075.6603169450027,0.009926269
2011,2075.941092015004,0.009922923
2012,2076.2231364250038,0.009920065
2013,2076.503760338004,0.009918552
2014,2076.784455300003,0.00991835
2015,2077.065469742003,0.009920425
2016,2077.3450412750026,0.00992494
2017,2077.6284565930036,0.009929712
2018,2077.9101290710023,0.009932985
2019,2078.190483571001,0.009935439
2020,2078.4723625190018,0.009937397
2021,2078.7543406490004,0.009938493
2022,2079.034888745002,0.009938971
2023,2079.315983772998,0.009938259
2024,2079.597325802002,0.009935709
2025,2079.8784980780038,0.00993142
2026,2080.1625990870016,0.00992663
2027,2080.4443216330037,0.009922298
2028,2080.7246999749987,0.009919018
2029,2081.0060210230004,0.009917724
2030,2081.287013054003,0.009917643
2031,2081.567423821005,0.009917787
2032,2081.8494310380047,0.009918793
2033,2082.1266107560004,0.009920203
2034,2082.4043254860007,0.00992102
2035,2082.6855850220018,0.009921543
2036,2082.966376305005,0.009921307
2037,2083.2492403990036,0.009919784
2038,2083.530385017999,0.009916699
2039,2083.8111619949996,0.009913181
2040,2084.091853619,0.0099117
2041,2084.372148514005,0.009912178
2042,2084.651122094001,0.009912714
2043,2084.9300832750014,0.009913008
2044,2085.2082400330037,0.00991365
2045,2085.487998962999,0.009914354
2046,2085.76782465,0.00991435
2047,2086.0477252010023,0.009913542
2048,2086.3272829060006,0.009912603
2049,2086.606417656003,0.009911465
